sim_time,robot_id,state,pos_x,pos_y,goal_x,goal_y,active_plan_source,active_plan_epoch,controller_epoch,controller_waypoint_idx,waypoints,current_task,hold_until,speed_scale
34.304,7,returning_home,-7.386,1.169,-7.000,0.000,joint_grid_transaction,12,12,3,9,None,0.000,1.00
34.304,8,returning_home,7.394,-1.257,7.000,0.000,joint_grid_transaction,12,12,4,9,None,0.000,1.00
34.560,1,en_route_delivery,-4.213,1.974,-3.000,-1.500,joint_grid_transaction,12,12,3,9,1,0.000,1.00
34.560,2,en_route_pickup,-4.587,0.715,-1.000,1.500,joint_grid_transaction,12,12,4,9,2,0.000,1.00
34.560,3,en_route_pickup,-1.422,3.000,-3.000,1.500,joint_grid_transaction,12,12,4,9,3,0.000,1.00
34.560,4,en_route_pickup,4.207,-0.240,0.000,3.500,joint_grid_transaction,12,12,3,9,4,0.000,1.00
34.560,5,en_route_pickup,-6.271,0.404,1.000,1.500,joint_grid_transaction,12,12,3,8,5,0.000,1.00
34.560,6,en_route_pickup,5.986,-0.046,-1.000,-1.500,joint_grid_transaction,12,12,3,9,6,0.000,1.00
34.560,7,returning_home,-7.393,1.156,-7.000,0.000,joint_grid_transaction,12,12,4,9,None,0.000,1.00
34.560,8,returning_home,7.355,-1.261,7.000,0.000,joint_grid_transaction,12,12,4,9,None,0.000,1.00
34.816,1,en_route_delivery,-4.210,1.942,-3.000,-1.500,joint_grid_transaction,12,12,4,9,1,0.000,1.00
34.816,2,en_route_pickup,-4.634,0.723,-1.000,1.500,joint_grid_transaction,12,12,4,9,2,0.000,1.00
34.816,3,en_route_pickup,-1.470,3.000,-3.000,1.500,joint_grid_transaction,12,12,4,9,3,0.000,1.00
34.816,4,en_route_pickup,4.204,-0.213,0.000,3.500,joint_grid_transaction,12,12,3,9,4,0.000,1.00
34.816,5,en_route_pickup,-6.266,0.451,1.000,1.500,joint_grid_transaction,12,12,3,8,5,0.000,1.00
34.816,6,en_route_pickup,5.960,-0.048,-1.000,-1.500,joint_grid_transaction,12,12,3,9,6,0.000,1.00
34.816,7,returning_home,-7.368,1.117,-7.000,0.000,joint_grid_transaction,12,12,4,9,None,0.000,1.00
34.816,8,returning_home,7.318,-1.265,7.000,0.000,joint_grid_transaction,12,12,4,9,None,0.000,1.00
35.072,1,en_route_delivery,-4.207,1.908,-3.000,-1.500,joint_grid_transaction,12,12,4,9,1,0.000,1.00
35.072,2,en_route_pickup,-4.682,0.729,-1.000,1.500,joint_grid_transaction,12,12,4,9,2,0.000,1.00
35.072,3,en_route_pickup,-1.518,3.000,-3.000,1.500,joint_grid_transaction,12,12,4,9,3,0.000,1.00
35.072,4,en_route_pickup,4.201,-0.180,0.000,3.500,joint_grid_transaction,12,12,4,9,4,0.000,1.00
35.072,5,en_route_pickup,-6.261,0.495,1.000,1.500,joint_grid_transaction,12,12,3,8,5,0.000,1.00
35.072,6,en_route_pickup,5.927,-0.051,-1.000,-1.500,joint_grid_transaction,12,12,4,9,6,0.000,1.00
35.072,7,returning_home,-7.347,1.075,-7.000,0.000,joint_grid_transaction,12,12,4,9,None,0.000,1.00
35.072,8,returning_home,7.281,-1.269,7.000,0.000,joint_grid_transaction,12,12,4,9,None,0.000,1.00
35.328,1,en_route_delivery,-4.205,1.876,-3.000,-1.500,joint_grid_transaction,13,13,2,9,1,0.000,1.00
35.328,2,en_route_pickup,-4.729,0.734,-1.000,1.500,joint_grid_transaction,13,13,1,8,2,0.000,1.00
35.328,3,en_route_pickup,-1.566,3.000,-3.000,1.500,joint_grid_transaction,13,13,2,9,3,0.000,1.00
35.328,4,en_route_pickup,4.199,-0.149,0.000,3.500,joint_grid_transaction,13,13,2,9,4,0.000,1.00
35.328,5,en_route_pickup,-6.257,0.539,1.000,1.500,joint_grid_transaction,13,13,1,9,5,0.000,1.00
35.328,6,en_route_pickup,5.895,-0.053,-1.000,-1.500,joint_grid_transaction,13,13,2,9,6,0.000,1.00
35.328,7,returning_home,-7.342,1.065,-7.000,0.000,joint_grid_transaction,13,13,1,7,None,0.000,1.00
35.328,8,returning_home,7.247,-1.272,7.000,0.000,joint_grid_transaction,13,13,1,7,None,0.000,1.00
35.584,1,en_route_delivery,-4.202,1.844,-3.000,-1.500,joint_grid_transaction,13,13,2,9,1,0.000,1.00
35.584,2,en_route_pickup,-4.774,0.739,-1.000,1.500,joint_grid_transaction,13,13,1,8,2,0.000,1.00
35.584,3,en_route_pickup,-1.614,3.000,-3.000,1.500,joint_grid_transaction,13,13,2,9,3,0.000,1.00
35.584,4,en_route_pickup,4.196,-0.118,0.000,3.500,joint_grid_transaction,13,13,2,9,4,0.000,1.00
35.584,5,en_route_pickup,-6.253,0.581,1.000,1.500,joint_grid_transaction,13,13,2,9,5,0.000,1.00
35.584,6,en_route_pickup,5.864,-0.055,-1.000,-1.500,joint_grid_transaction,13,13,2,9,6,0.000,1.00
35.584,7,returning_home,-7.342,1.065,-7.000,0.000,joint_grid_transaction,13,13,1,7,None,0.000,1.00
35.584,8,returning_home,7.216,-1.274,7.000,0.000,joint_grid_transaction,13,13,1,7,None,0.000,1.00
35.840,1,en_route_delivery,-4.199,1.814,-3.000,-1.500,joint_grid_transaction,13,13,2,9,1,0.000,1.00
35.840,2,en_route_pickup,-4.782,0.739,-1.000,1.500,joint_grid_transaction,13,13,1,8,2,0.000,1.00
35.840,3,en_route_pickup,-1.662,3.000,-3.000,1.500,joint_grid_transaction,13,13,2,9,3,0.000,1.00
35.840,4,en_route_pickup,4.193,-0.088,0.000,3.500,joint_grid_transaction,13,13,2,9,4,0.000,1.00
35.840,5,en_route_pickup,-6.250,0.622,1.000,1.500,joint_grid_transaction,13,13,2,9,5,0.000,1.00
35.840,6,en_route_pickup,5.833,-0.058,-1.000,-1.500,joint_grid_transaction,13,13,2,9,6,0.000,1.00
35.840,7,returning_home,-7.342,1.065,-7.000,0.000,joint_grid_transaction,13,13,1,7,None,0.000,1.00
35.840,8,returning_home,7.223,-1.273,7.000,0.000,joint_grid_transaction,13,13,2,7,None,0.000,1.00
36.096,1,en_route_delivery,-4.197,1.785,-3.000,-1.500,joint_grid_transaction,13,13,2,9,1,0.000,1.00
36.096,2,en_route_pickup,-4.782,0.739,-1.000,1.500,joint_grid_transaction,13,13,1,8,2,0.000,1.00
36.096,3,en_route_pickup,-1.709,3.000,-3.000,1.500,joint_grid_transaction,13,13,2,9,3,0.000,1.00
36.096,4,en_route_pickup,4.191,-0.060,0.000,3.500,joint_grid_transaction,13,13,2,9,4,0.000,1.00
36.096,5,en_route_pickup,-6.246,0.663,1.000,1.500,joint_grid_transaction,13,13,2,9,5,0.000,1.00
36.096,6,en_route_pickup,5.805,-0.060,-1.000,-1.500,joint_grid_transaction,13,13,2,9,6,0.000,1.00
36.096,7,returning_home,-7.342,1.065,-7.000,0.000,joint_grid_transaction,13,13,1,7,None,0.000,1.00
36.096,8,returning_home,7.236,-1.267,7.000,0.000,joint_grid_transaction,13,13,2,7,None,0.000,1.00
36.352,1,en_route_delivery,-4.194,1.758,-3.000,-1.500,joint_grid_transaction,13,13,2,9,1,0.000,1.00
36.352,2,en_route_pickup,-4.784,0.740,-1.000,1.500,joint_grid_transaction,13,13,2,8,2,0.000,1.00
36.352,3,en_route_pickup,-1.757,3.000,-3.000,1.500,joint_grid_transaction,13,13,2,9,3,0.000,1.00
36.352,4,en_route_pickup,4.189,-0.034,0.000,3.500,joint_grid_transaction,13,13,2,9,4,0.000,1.00
36.352,5,en_route_pickup,-6.242,0.702,1.000,1.500,joint_grid_transaction,13,13,2,9,5,0.000,1.00
36.352,6,en_route_pickup,5.778,-0.062,-1.000,-1.500,joint_grid_transaction,13,13,2,9,6,0.000,1.00
36.352,7,returning_home,-7.341,1.063,-7.000,0.000,joint_grid_transaction,13,13,2,7,None,0.000,1.00
36.352,8,returning_home,7.220,-1.249,7.000,0.000,joint_grid_transaction,13,13,2,7,None,0.000,1.00
36.608,1,en_route_delivery,-4.193,1.737,-3.000,-1.500,joint_grid_transaction,13,13,2,9,1,0.000,1.00
36.608,2,en_route_pickup,-4.825,0.744,-1.000,1.500,joint_grid_transaction,13,13,2,8,2,0.000,1.00
36.608,3,en_route_pickup,-1.805,3.000,-3.000,1.500,joint_grid_transaction,13,13,3,9,3,0.000,1.00
36.608,4,en_route_pickup,4.187,-0.013,0.000,3.500,joint_grid_transaction,13,13,2,9,4,0.000,1.00
36.608,5,en_route_pickup,-6.239,0.741,1.000,1.500,joint_grid_transaction,13,13,2,9,5,0.000,1.00
36.608,6,en_route_pickup,5.757,-0.063,-1.000,-1.500,joint_grid_transaction,13,13,2,9,6,0.000,1.00
36.608,7,returning_home,-7.323,1.021,-7.000,0.000,joint_grid_transaction,13,13,2,7,None,0.000,1.00
36.608,8,returning_home,7.183,-1.220,7.000,0.000,joint_grid_transaction,13,13,2,7,None,0.000,1.00
36.864,1,en_route_delivery,-4.193,1.716,-3.000,-1.500,joint_grid_transaction,13,13,2,9,1,0.000,1.00
36.864,2,en_route_pickup,-4.866,0.748,-1.000,1.500,joint_grid_transaction,13,13,2,8,2,0.000,1.00
36.864,3,en_route_pickup,-1.853,3.000,-3.000,1.500,joint_grid_transaction,13,13,3,9,3,0.000,1.00
36.864,4,en_route_pickup,4.187,0.008,0.000,3.500,joint_grid_transaction,13,13,2,9,4,0.000,1.00
36.864,5,en_route_pickup,-6.235,0.778,1.000,1.500,joint_grid_transaction,13,13,2,9,5,0.000,1.00
36.864,6,en_route_pickup,5.735,-0.064,-1.000,-1.500,joint_grid_transaction,13,13,2,9,6,0.000,1.00
36.864,7,returning_home,-7.307,0.976,-7.000,0.000,joint_grid_transaction,13,13,2,7,None,0.000,1.00
36.864,8,returning_home,7.149,-1.187,7.000,0.000,joint_grid_transaction,13,13,2,7,None,0.000,1.00
37.120,1,en_route_delivery,-4.192,1.685,-3.000,-1.500,joint_grid_transaction,13,13,3,9,1,0.000,1.00
37.120,2,en_route_pickup,-4.907,0.752,-1.000,1.500,joint_grid_transaction,13,13,2,8,2,0.000,1.00
37.120,3,en_route_pickup,-1.901,3.000,-3.000,1.500,joint_grid_transaction,13,13,3,9,3,0.000,1.00
37.120,4,en_route_pickup,4.186,0.030,0.000,3.500,joint_grid_transaction,13,13,2,9,4,0.000,1.00
37.120,5,en_route_pickup,-6.232,0.816,1.000,1.500,joint_grid_transaction,13,13,3,9,5,0.000,1.00
37.120,6,en_route_pickup,5.714,-0.064,-1.000,-1.500,joint_grid_transaction,13,13,2,9,6,0.000,1.00
37.120,7,returning_home,-7.302,0.962,-7.000,0.000,joint_grid_transaction,13,13,2,7,None,0.000,1.00
37.120,8,returning_home,7.138,-1.166,7.000,0.000,joint_grid_transaction,13,13,2,7,None,0.000,1.00
37.376,1,en_route_delivery,-4.190,1.651,-3.000,-1.500,joint_grid_transaction,13,13,3,9,1,0.000,1.00
37.376,2,en_route_pickup,-4.946,0.756,-1.000,1.500,joint_grid_transaction,13,13,2,8,2,0.000,1.00
37.376,3,en_route_pickup,-1.949,3.000,-3.000,1.500,joint_grid_transaction,13,13,3,9,3,0.000,1.00
37.376,4,en_route_pickup,4.186,0.061,0.000,3.500,joint_grid_transaction,13,13,3,9,4,0.000,1.00
37.376,5,en_route_pickup,-6.228,0.853,1.000,1.500,joint_grid_transaction,13,13,3,9,5,0.000,1.00
37.376,6,en_route_pickup,5.679,-0.064,-1.000,-1.500,joint_grid_transaction,13,13,3,9,6,0.000,1.00
37.376,7,returning_home,-7.302,0.962,-7.000,0.000,joint_grid_transaction,13,13,2,7,None,0.000,1.00
37.376,8,returning_home,7.129,-1.141,7.000,0.000,joint_grid_transaction,13,13,3,7,None,0.000,1.00
37.632,1,en_route_delivery,-4.189,1.620,-3.000,-1.500,joint_grid_transaction,13,13,3,9,1,0.000,1.00
37.632,2,en_route_pickup,-4.984,0.760,-1.000,1.500,joint_grid_transaction,13,13,2,8,2,0.000,1.00
37.632,3,en_route_pickup,-1.997,3.000,-3.000,1.500,joint_grid_transaction,13,13,3,9,3,0.000,1.00
37.632,4,en_route_pickup,4.186,0.097,0.000,3.500,joint_grid_transaction,13,13,3,9,4,0.000,1.00
37.632,5,en_route_pickup,-6.225,0.890,1.000,1.500,joint_grid_transaction,13,13,3,9,5,0.000,1.00
37.632,6,en_route_pickup,5.643,-0.064,-1.000,-1.500,joint_grid_transaction,13,13,3,9,6,0.000,1.00
37.632,7,returning_home,-7.299,0.968,-7.000,0.000,joint_grid_transaction,13,13,3,7,None,0.000,1.00
37.632,8,returning_home,7.106,-1.100,7.000,0.000,joint_grid_transaction,13,13,3,7,None,0.000,1.00
37.888,1,en_route_delivery,-4.187,1.589,-3.000,-1.500,joint_grid_transaction,13,13,3,9,1,0.000,1.00
37.888,2,en_route_pickup,-5.021,0.764,-1.000,1.500,joint_grid_transaction,13,13,2,8,2,0.000,1.00
37.888,3,en_route_pickup,-2.045,3.000,-3.000,1.500,joint_grid_transaction,13,13,3,9,3,0.000,1.00
37.888,4,en_route_pickup,4.185,0.131,0.000,3.500,joint_grid_transaction,13,13,3,9,4,0.000,1.00
37.888,5,en_route_pickup,-6.222,0.925,1.000,1.500,joint_grid_transaction,13,13,3,9,5,0.000,1.00
37.888,6,en_route_pickup,5.608,-0.064,-1.000,-1.500,joint_grid_transaction,13,13,3,9,6,0.000,1.00
37.888,7,returning_home,-7.292,0.981,-7.000,0.000,joint_grid_transaction,13,13,3,7,None,0.000,1.00
37.888,8,returning_home,7.087,-1.057,7.000,0.000,joint_grid_transaction,13,13,3,7,None,0.000,1.00
38.144,1,en_route_delivery,-4.185,1.560,-3.000,-1.500,joint_grid_transaction,13,13,3,9,1,0.000,1.00
38.144,2,en_route_pickup,-5.029,0.767,-1.000,1.500,joint_grid_transaction,13,13,3,8,2,0.000,1.00
38.144,3,en_route_pickup,-2.092,3.000,-3.000,1.500,joint_grid_transaction,13,13,4,9,3,0.000,1.00
38.144,4,en_route_pickup,4.185,0.165,0.000,3.500,joint_grid_transaction,13,13,3,9,4,0.000,1.00
38.144,5,en_route_pickup,-6.219,0.959,1.000,1.500,joint_grid_transaction,13,13,3,9,5,0.000,1.00
38.144,6,en_route_pickup,5.574,-0.064,-1.000,-1.500,joint_grid_transaction,13,13,3,9,6,0.000,1.00
38.144,7,returning_home,-7.279,0.972,-7.000,0.000,joint_grid_transaction,13,13,3,7,None,0.000,0.40
38.144,8,returning_home,7.070,-1.013,7.000,0.000,joint_grid_transaction,13,13,3,7,None,0.000,1.00
38.400,1,en_route_delivery,-4.183,1.533,-3.000,-1.500,joint_grid_transaction,13,13,3,9,1,0.000,1.00
38.400,2,en_route_pickup,-5.018,0.771,-1.000,1.500,joint_grid_transaction,13,13,3,8,2,0.000,1.00
38.400,3,en_route_pickup,-2.140,3.000,-3.000,1.500,joint_grid_transaction,13,13,4,9,3,0.000,1.00
38.400,4,en_route_pickup,4.184,0.196,0.000,3.500,joint_grid_transaction,13,13,3,9,4,0.000,1.00
38.400,5,en_route_pickup,-6.216,0.992,1.000,1.500,joint_grid_transaction,13,13,3,9,5,0.000,1.00
38.400,6,en_route_pickup,5.541,-0.064,-1.000,-1.500,joint_grid_transaction,13,13,3,9,6,0.000,1.00
38.400,7,returning_home,-7.274,0.966,-7.000,0.000,joint_grid_transaction,13,13,3,7,None,0.000,0.40
38.400,8,returning_home,7.055,-0.968,7.000,0.000,joint_grid_transaction,13,13,3,7,None,0.000,1.00
38.656,1,en_route_delivery,-4.182,1.510,-3.000,-1.500,joint_grid_transaction,14,13,3,9,1,0.000,1.00
38.656,2,en_route_pickup,-5.043,0.789,-1.000,1.500,joint_grid_transaction,14,13,3,9,2,0.000,1.00
38.656,3,en_route_pickup,-2.188,3.000,-3.000,1.500,joint_grid_transaction,14,13,4,8,3,0.000,1.00
38.656,4,en_route_pickup,4.184,0.226,0.000,3.500,joint_grid_transaction,14,13,3,9,4,0.000,1.00
38.656,5,en_route_pickup,-6.213,1.022,1.000,1.500,joint_grid_transaction,14,13,3,9,5,0.000,1.00
38.656,6,en_route_pickup,5.510,-0.064,-1.000,-1.500,joint_grid_transaction,14,13,3,9,6,0.000,1.00
38.656,7,returning_home,-7.270,0.960,-7.000,0.000,joint_grid_transaction,14,13,3,6,None,0.000,0.40
38.656,8,returning_home,7.042,-0.922,7.000,0.000,joint_grid_transaction,14,13,4,5,None,0.000,1.00
38.912,1,en_route_delivery,-4.182,1.488,-3.000,-1.500,joint_grid_transaction,14,14,1,9,1,0.000,1.00
38.912,2,en_route_pickup,-5.081,0.816,-1.000,1.500,joint_grid_transaction,14,14,2,9,2,0.000,1.00
38.912,3,en_route_pickup,-2.236,3.000,-3.000,1.500,joint_grid_transaction,14,14,1,8,3,0.000,1.00
38.912,4,en_route_pickup,4.183,0.254,0.000,3.500,joint_grid_transaction,14,14,1,9,4,0.000,1.00
38.912,5,en_route_pickup,-6.210,1.054,1.000,1.500,joint_grid_transaction,14,14,2,9,5,0.000,1.00
38.912,6,en_route_pickup,5.482,-0.065,-1.000,-1.500,joint_grid_transaction,14,14,1,9,6,0.000,1.00
38.912,7,returning_home,-7.265,0.955,-7.000,0.000,joint_grid_transaction,14,14,2,6,None,0.000,0.40
38.912,8,returning_home,7.032,-0.876,7.000,0.000,joint_grid_transaction,14,14,2,5,None,0.000,1.00
39.168,1,en_route_delivery,-4.182,1.467,-3.000,-1.500,joint_grid_transaction,14,14,1,9,1,0.000,1.00
39.168,2,en_route_pickup,-5.106,0.836,-1.000,1.500,joint_grid_transaction,14,14,2,9,2,0.000,1.00
39.168,3,en_route_pickup,-2.281,3.000,-3.000,1.500,joint_grid_transaction,14,14,1,8,3,0.000,1.00
39.168,4,en_route_pickup,4.183,0.277,0.000,3.500,joint_grid_transaction,14,14,1,9,4,0.000,1.00
39.168,5,en_route_pickup,-6.207,1.086,1.000,1.500,joint_grid_transaction,14,14,2,9,5,0.000,0.85
39.168,6,en_route_pickup,5.453,-0.065,-1.000,-1.500,joint_grid_transaction,14,14,1,9,6,0.000,1.00
39.168,7,returning_home,-7.260,0.949,-7.000,0.000,joint_grid_transaction,14,14,2,6,None,0.000,0.40
39.168,8,returning_home,7.025,-0.829,7.000,0.000,joint_grid_transaction,14,14,2,5,None,0.000,1.00
39.424,1,en_route_delivery,-4.183,1.433,-3.000,-1.500,joint_grid_transaction,14,14,2,9,1,0.000,1.00
39.424,2,en_route_pickup,-5.106,0.836,-1.000,1.500,joint_grid_transaction,14,14,2,9,2,0.000,1.00
39.424,3,en_route_pickup,-2.281,3.000,-3.000,1.500,joint_grid_transaction,14,14,1,8,3,0.000,1.00
39.424,4,en_route_pickup,4.183,0.305,0.000,3.500,joint_grid_transaction,14,14,2,9,4,0.000,1.00
39.424,5,en_route_pickup,-6.205,1.110,1.000,1.500,joint_grid_transaction,14,14,2,9,5,0.000,0.85
39.424,6,en_route_pickup,5.416,-0.065,-1.000,-1.500,joint_grid_transaction,14,14,2,9,6,0.000,1.00
39.424,7,returning_home,-7.255,0.943,-7.000,0.000,joint_grid_transaction,14,14,2,6,None,0.000,0.40
39.424,8,returning_home,7.019,-0.782,7.000,0.000,joint_grid_transaction,14,14,2,5,None,0.000,1.00
39.680,1,en_route_delivery,-4.184,1.394,-3.000,-1.500,joint_grid_transaction,14,14,2,9,1,0.000,1.00
39.680,2,en_route_pickup,-5.106,0.836,-1.000,1.500,joint_grid_transaction,14,14,2,9,2,0.000,1.00
39.680,3,en_route_pickup,-2.281,3.000,-3.000,1.500,joint_grid_transaction,14,14,1,8,3,0.000,1.00
39.680,4,en_route_pickup,4.185,0.344,0.000,3.500,joint_grid_transaction,14,14,2,9,4,0.000,1.00
39.680,5,en_route_pickup,-6.203,1.134,1.000,1.500,joint_grid_transaction,14,14,2,9,5,0.000,0.85
39.680,6,en_route_pickup,5.381,-0.065,-1.000,-1.500,joint_grid_transaction,14,14,2,9,6,0.000,1.00
39.680,7,returning_home,-7.235,0.923,-7.000,0.000,joint_grid_transaction,14,14,2,6,None,0.000,0.40
39.680,8,returning_home,7.014,-0.735,7.000,0.000,joint_grid_transaction,14,14,2,5,None,0.000,1.00
39.936,1,en_route_delivery,-4.186,1.355,-3.000,-1.500,joint_grid_transaction,14,14,2,9,1,0.000,1.00
39.936,2,en_route_pickup,-5.098,0.844,-1.000,1.500,joint_grid_transaction,14,14,3,9,2,0.000,1.00
39.936,3,en_route_pickup,-2.301,3.000,-3.000,1.500,joint_grid_transaction,14,14,2,8,3,0.000,1.00
39.936,4,en_route_pickup,4.186,0.383,0.000,3.500,joint_grid_transaction,14,14,2,9,4,0.000,1.00
39.936,5,en_route_pickup,-6.202,1.158,1.000,1.500,joint_grid_transaction,14,14,2,9,5,0.000,0.85
39.936,6,en_route_pickup,5.346,-0.065,-1.000,-1.500,joint_grid_transaction,14,14,2,9,6,0.000,1.00
39.936,7,returning_home,-7.201,0.891,-7.000,0.000,joint_grid_transaction,14,14,2,6,None,0.000,1.00
39.936,8,returning_home,7.011,-0.700,7.000,0.000,joint_grid_transaction,14,14,3,5,None,0.000,1.00
40.192,1,en_route_delivery,-4.189,1.315,-3.000,-1.500,joint_grid_transaction,14,14,2,9,1,0.000,1.00
40.192,2,en_route_pickup,-5.087,0.857,-1.000,1.500,joint_grid_transaction,14,14,3,9,2,0.000,1.00
40.192,3,en_route_pickup,-2.349,3.000,-3.000,1.500,joint_grid_transaction,14,14,2,8,3,0.000,1.00
40.192,4,en_route_pickup,4.188,0.422,0.000,3.500,joint_grid_transaction,14,14,2,9,4,0.000,1.00
40.192,5,en_route_pickup,-6.200,1.185,1.000,1.500,joint_grid_transaction,14,14,2,9,5,0.000,1.00
40.192,6,en_route_pickup,5.313,-0.065,-1.000,-1.500,joint_grid_transaction,14,14,2,9,6,0.000,1.00
40.192,7,returning_home,-7.182,0.869,-7.000,0.000,joint_grid_transaction,14,14,3,6,None,0.000,1.00
40.192,8,returning_home,7.006,-0.658,7.000,0.000,joint_grid_transaction,14,14,3,5,None,0.000,1.00
40.448,1,en_route_delivery,-4.192,1.274,-3.000,-1.500,joint_grid_transaction,14,14,2,9,1,0.000,1.00
40.448,2,en_route_pickup,-5.113,0.894,-1.000,1.500,joint_grid_transaction,14,14,3,9,2,0.000,1.00
40.448,3,en_route_pickup,-2.397,3.000,-3.000,1.500,joint_grid_transaction,14,14,2,8,3,0.000,1.00
40.448,4,en_route_pickup,4.191,0.462,0.000,3.500,joint_grid_transaction,14,14,2,9,4,0.000,1.00
40.448,5,en_route_pickup,-6.197,1.214,1.000,1.500,joint_grid_transaction,14,14,2,9,5,0.000,1.00
40.448,6,en_route_pickup,5.282,-0.066,-1.000,-1.500,joint_grid_transaction,14,14,2,9,6,0.000,1.00
40.448,7,returning_home,-7.175,0.847,-7.000,0.000,joint_grid_transaction,14,14,3,6,None,0.000,1.00
40.448,8,returning_home,7.002,-0.617,7.000,0.000,joint_grid_transaction,14,14,3,5,None,0.000,1.00
40.704,1,en_route_delivery,-4.197,1.232,-3.000,-1.500,joint_grid_transaction,14,14,2,9,1,0.000,1.00
40.704,2,en_route_pickup,-5.136,0.935,-1.000,1.500,joint_grid_transaction,14,14,3,9,2,0.000,1.00
40.704,3,en_route_pickup,-2.445,3.000,-3.000,1.500,joint_grid_transaction,14,14,2,8,3,0.000,1.00
40.704,4,en_route_pickup,4.195,0.502,0.000,3.500,joint_grid_transaction,14,14,2,9,4,0.000,1.00
40.704,5,en_route_pickup,-6.195,1.242,1.000,1.500,joint_grid_transaction,14,14,2,9,5,0.000,1.00
40.704,6,en_route_pickup,5.253,-0.066,-1.000,-1.500,joint_grid_transaction,14,14,2,9,6,0.000,1.00
40.704,7,returning_home,-7.147,0.810,-7.000,0.000,joint_grid_transaction,14,14,3,6,None,0.000,1.00
40.704,8,returning_home,6.998,-0.577,7.000,0.000,joint_grid_transaction,14,14,3,5,None,0.000,1.00
40.960,1,en_route_delivery,-4.202,1.187,-3.000,-1.500,joint_grid_transaction,14,14,2,9,1,0.000,1.00
40.960,2,en_route_pickup,-5.157,0.978,-1.000,1.500,joint_grid_transaction,14,14,3,9,2,0.000,1.00
40.960,3,en_route_pickup,-2.493,3.000,-3.000,1.500,joint_grid_transaction,14,14,2,8,3,0.000,1.00
40.960,4,en_route_pickup,4.200,0.545,0.000,3.500,joint_grid_transaction,14,14,2,9,4,0.000,1.00
40.960,5,en_route_pickup,-6.194,1.264,1.000,1.500,joint_grid_transaction,14,14,2,9,5,0.000,1.00
40.960,6,en_route_pickup,5.226,-0.066,-1.000,-1.500,joint_grid_transaction,14,14,2,9,6,0.000,1.00
40.960,7,returning_home,-7.121,0.770,-7.000,0.000,joint_grid_transaction,14,14,3,6,None,0.000,1.00
40.960,8,returning_home,6.994,-0.538,7.000,0.000,joint_grid_transaction,14,14,3,5,None,0.000,1.00
41.216,1,en_route_delivery,-4.208,1.139,-3.000,-1.500,joint_grid_transaction,14,14,3,9,1,0.000,1.00
41.216,2,en_route_pickup,-5.176,1.022,-1.000,1.500,joint_grid_transaction,14,14,3,9,2,0.000,1.00
41.216,3,en_route_pickup,-2.541,3.000,-3.000,1.500,joint_grid_transaction,14,14,2,8,3,0.000,1.00
41.216,4,en_route_pickup,4.205,0.592,0.000,3.500,joint_grid_transaction,14,14,3,9,4,0.000,1.00
41.216,5,en_route_pickup,-6.193,1.285,1.000,1.500,joint_grid_transaction,14,14,2,9,5,0.000,1.00
41.216,6,en_route_pickup,5.199,-0.066,-1.000,-1.500,joint_grid_transaction,14,14,2,9,6,0.000,1.00
41.216,7,returning_home,-7.098,0.729,-7.000,0.000,joint_grid_transaction,14,14,3,6,None,0.000,1.00
41.216,8,returning_home,6.990,-0.500,7.000,0.000,joint_grid_transaction,14,14,3,5,None,0.000,1.00
41.472,1,en_route_delivery,-4.213,1.092,-3.000,-1.500,joint_grid_transaction,14,14,3,9,1,0.000,1.00
41.472,2,en_route_pickup,-5.179,1.051,-1.000,1.500,joint_grid_transaction,14,14,4,9,2,0.000,1.00
41.472,3,en_route_pickup,-2.588,3.000,-3.000,1.500,joint_grid_transaction,14,14,3,8,3,0.000,1.00
41.472,4,en_route_pickup,4.210,0.640,0.000,3.500,joint_grid_transaction,14,14,3,9,4,0.000,1.00
41.472,5,en_route_pickup,-6.191,1.283,1.000,1.500,joint_grid_transaction,14,14,3,9,5,0.000,1.00
41.472,6,en_route_pickup,5.161,-0.066,-1.000,-1.500,joint_grid_transaction,14,14,3,9,6,0.000,1.00
41.472,7,returning_home,-7.077,0.686,-7.000,0.000,joint_grid_transaction,14,14,4,6,None,0.000,1.00
41.472,8,returning_home,6.986,-0.463,7.000,0.000,joint_grid_transaction,14,14,4,5,None,0.000,1.00
41.728,1,en_route_delivery,-4.218,1.044,-3.000,-1.500,joint_grid_transaction,15,14,3,8,1,0.000,1.00
41.728,2,en_route_pickup,-5.178,1.052,-1.000,1.500,joint_grid_transaction,15,14,4,9,2,0.000,1.00
41.728,3,en_route_pickup,-2.636,3.000,-3.000,1.500,joint_grid_transaction,15,14,3,9,3,0.000,1.00
41.728,4,en_route_pickup,4.215,0.685,0.000,3.500,joint_grid_transaction,15,14,3,9,4,0.000,1.00
41.728,5,en_route_pickup,-6.193,1.283,1.000,1.500,joint_grid_transaction,15,14,3,9,5,0.000,1.00
41.728,6,en_route_pickup,5.125,-0.065,-1.000,-1.500,joint_grid_transaction,15,14,3,9,6,0.000,1.00
41.728,7,returning_home,-7.061,0.643,-7.000,0.000,joint_grid_transaction,15,14,4,4,None,0.000,1.00
41.728,8,returning_home,6.982,-0.425,7.000,0.000,joint_grid_transaction,15,14,4,3,None,0.000,1.00
41.984,1,en_route_delivery,-4.224,0.997,-3.000,-1.500,joint_grid_transaction,15,15,1,8,1,0.000,1.00
