sim_time,robot_id,state,pos_x,pos_y,goal_x,goal_y,active_plan_source,active_plan_epoch,controller_epoch,controller_waypoint_idx,waypoints,current_task,hold_until,speed_scale
42.752,8,returning_home,7.004,-0.634,7.000,0.000,joint_grid_transaction,21,21,2,4,None,0.000,1.00
43.008,1,en_route_delivery,-4.185,1.150,-3.000,-1.500,joint_grid_transaction,21,21,2,9,1,0.000,0.85
43.008,2,en_route_pickup,-5.090,0.853,-1.000,1.500,joint_grid_transaction,21,21,2,9,2,0.000,1.00
43.008,3,en_route_pickup,-1.438,3.058,-3.000,1.500,joint_grid_transaction,21,21,2,9,3,0.000,1.00
43.008,4,en_route_pickup,4.191,0.435,0.000,3.500,joint_grid_transaction,21,21,2,9,4,0.000,1.00
43.008,5,en_route_pickup,-5.166,-0.142,1.000,1.500,joint_grid_transaction,21,21,2,9,5,0.000,1.00
43.008,6,en_route_pickup,5.222,-0.065,-1.000,-1.500,joint_grid_transaction,21,21,2,9,6,0.000,1.00
43.008,7,en_route_pickup,-6.919,0.284,0.000,-3.500,joint_grid_transaction,21,21,2,9,7,0.000,1.00
43.008,8,returning_home,7.000,-0.594,7.000,0.000,joint_grid_transaction,21,21,2,4,None,0.000,1.00
43.264,1,en_route_delivery,-4.185,1.116,-3.000,-1.500,joint_grid_transaction,21,21,2,9,1,0.000,1.00
43.264,2,en_route_pickup,-5.090,0.853,-1.000,1.500,joint_grid_transaction,21,21,2,9,2,0.000,1.00
43.264,3,en_route_pickup,-1.465,3.061,-3.000,1.500,joint_grid_transaction,21,21,2,9,3,0.000,1.00
43.264,4,en_route_pickup,4.189,0.462,0.000,3.500,joint_grid_transaction,21,21,2,9,4,0.000,1.00
43.264,5,en_route_pickup,-5.166,-0.142,1.000,1.500,joint_grid_transaction,21,21,2,9,5,0.000,1.00
43.264,6,en_route_pickup,5.194,-0.082,-1.000,-1.500,joint_grid_transaction,21,21,2,9,6,0.000,1.00
43.264,7,en_route_pickup,-6.904,0.295,0.000,-3.500,joint_grid_transaction,21,21,2,9,7,0.000,1.00
43.264,8,returning_home,6.996,-0.554,7.000,0.000,joint_grid_transaction,21,21,2,4,None,0.000,1.00
43.520,1,en_route_delivery,-4.185,1.081,-3.000,-1.500,joint_grid_transaction,21,21,2,9,1,0.000,1.00
43.520,2,en_route_pickup,-5.089,0.854,-1.000,1.500,joint_grid_transaction,21,21,2,9,2,0.000,1.00
43.520,3,en_route_pickup,-1.486,3.062,-3.000,1.500,joint_grid_transaction,21,21,2,9,3,0.000,1.00
43.520,4,en_route_pickup,4.188,0.484,0.000,3.500,joint_grid_transaction,21,21,2,9,4,0.000,1.00
43.520,5,en_route_pickup,-5.167,-0.141,1.000,1.500,joint_grid_transaction,21,21,2,9,5,0.000,1.00
43.520,6,en_route_pickup,5.154,-0.106,-1.000,-1.500,joint_grid_transaction,21,21,2,9,6,0.000,1.00
43.520,7,en_route_pickup,-6.881,0.290,0.000,-3.500,joint_grid_transaction,21,21,2,9,7,0.000,1.00
43.520,8,returning_home,6.992,-0.515,7.000,0.000,joint_grid_transaction,21,21,2,4,None,0.000,1.00
43.776,1,en_route_delivery,-4.185,1.048,-3.000,-1.500,joint_grid_transaction,21,21,2,9,1,0.000,1.00
43.776,2,en_route_pickup,-5.089,0.854,-1.000,1.500,joint_grid_transaction,21,21,3,9,2,0.000,1.00
43.776,3,en_route_pickup,-1.508,3.063,-3.000,1.500,joint_grid_transaction,21,21,2,9,3,0.000,1.00
43.776,4,en_route_pickup,4.187,0.504,0.000,3.500,joint_grid_transaction,21,21,2,9,4,0.000,1.00
43.776,5,en_route_pickup,-5.167,-0.141,1.000,1.500,joint_grid_transaction,21,21,3,9,5,0.000,1.00
43.776,6,en_route_pickup,5.113,-0.129,-1.000,-1.500,joint_grid_transaction,21,21,3,9,6,0.000,1.00
43.776,7,en_route_pickup,-6.836,0.276,0.000,-3.500,joint_grid_transaction,21,21,2,9,7,0.000,1.00
43.776,8,returning_home,6.988,-0.478,7.000,0.000,joint_grid_transaction,21,21,2,4,None,0.000,1.00
44.032,1,en_route_delivery,-4.185,1.017,-3.000,-1.500,joint_grid_transaction,21,21,2,9,1,0.000,1.00
44.032,2,en_route_pickup,-5.089,0.854,-1.000,1.500,joint_grid_transaction,21,21,3,9,2,0.000,1.00
44.032,3,en_route_pickup,-1.530,3.063,-3.000,1.500,joint_grid_transaction,21,21,2,9,3,0.000,1.00
44.032,4,en_route_pickup,4.186,0.526,0.000,3.500,joint_grid_transaction,21,21,2,9,4,0.000,1.00
44.032,5,en_route_pickup,-5.167,-0.141,1.000,1.500,joint_grid_transaction,21,21,3,9,5,0.000,1.00
44.032,6,en_route_pickup,5.070,-0.148,-1.000,-1.500,joint_grid_transaction,21,21,3,9,6,0.000,1.00
44.032,7,en_route_pickup,-6.790,0.266,0.000,-3.500,joint_grid_transaction,21,21,2,9,7,0.000,1.00
44.032,8,returning_home,6.984,-0.440,7.000,0.000,joint_grid_transaction,21,21,3,4,None,0.000,1.00
44.288,1,en_route_delivery,-4.185,0.988,-3.000,-1.500,joint_grid_transaction,21,21,2,9,1,0.000,1.00
44.288,2,en_route_pickup,-5.089,0.854,-1.000,1.500,joint_grid_transaction,21,21,3,9,2,0.000,1.00
44.288,3,en_route_pickup,-1.558,3.063,-3.000,1.500,joint_grid_transaction,21,21,3,9,3,0.000,1.00
44.288,4,en_route_pickup,4.186,0.554,0.000,3.500,joint_grid_transaction,21,21,2,9,4,0.000,1.00
44.288,5,en_route_pickup,-5.167,-0.141,1.000,1.500,joint_grid_transaction,21,21,3,9,5,0.000,1.00
44.288,6,en_route_pickup,5.026,-0.166,-1.000,-1.500,joint_grid_transaction,21,21,3,9,6,0.000,1.00
44.288,7,en_route_pickup,-6.743,0.259,0.000,-3.500,joint_grid_transaction,21,21,2,9,7,0.000,1.00
44.288,8,returning_home,6.981,-0.403,7.000,0.000,joint_grid_transaction,21,21,3,4,None,0.000,1.00
44.544,1,en_route_delivery,-4.185,0.961,-3.000,-1.500,joint_grid_transaction,21,21,2,9,1,0.000,1.00
44.544,2,en_route_pickup,-5.089,0.854,-1.000,1.500,joint_grid_transaction,21,21,3,9,2,0.000,0.85
44.544,3,en_route_pickup,-1.594,3.063,-3.000,1.500,joint_grid_transaction,21,21,3,9,3,0.000,1.00
44.544,4,en_route_pickup,4.186,0.590,0.000,3.500,joint_grid_transaction,21,21,3,9,4,0.000,1.00
44.544,5,en_route_pickup,-5.167,-0.141,1.000,1.500,joint_grid_transaction,21,21,3,9,5,0.000,1.00
44.544,6,en_route_pickup,4.981,-0.182,-1.000,-1.500,joint_grid_transaction,21,21,3,9,6,0.000,1.00
44.544,7,en_route_pickup,-6.696,0.254,0.000,-3.500,joint_grid_transaction,21,21,3,9,7,0.000,1.00
44.544,8,returning_home,6.977,-0.366,7.000,0.000,joint_grid_transaction,21,21,3,4,None,0.000,1.00
44.800,1,en_route_delivery,-4.185,0.925,-3.000,-1.500,joint_grid_transaction,21,21,3,9,1,0.000,1.00
44.800,2,en_route_pickup,-5.074,0.865,-1.000,1.500,joint_grid_transaction,21,21,4,9,2,0.000,0.85
44.800,3,en_route_pickup,-1.630,3.064,-3.000,1.500,joint_grid_transaction,21,21,3,9,3,0.000,1.00
44.800,4,en_route_pickup,4.186,0.626,0.000,3.500,joint_grid_transaction,21,21,3,9,4,0.000,1.00
44.800,5,en_route_pickup,-5.186,-0.128,1.000,1.500,joint_grid_transaction,21,21,4,9,5,0.000,1.00
44.800,6,en_route_pickup,4.936,-0.197,-1.000,-1.500,joint_grid_transaction,21,21,3,9,6,0.000,1.00
44.800,7,en_route_pickup,-6.653,0.250,0.000,-3.500,joint_grid_transaction,21,21,3,9,7,0.000,1.00
44.800,8,returning_home,6.974,-0.331,7.000,0.000,joint_grid_transaction,21,21,3,4,None,0.000,1.00
45.056,1,en_route_delivery,-4.186,0.888,-3.000,-1.500,joint_grid_transaction,21,21,3,9,1,0.000,1.00
45.056,2,en_route_pickup,-5.054,0.884,-1.000,1.500,joint_grid_transaction,21,21,4,9,2,0.000,0.85
45.056,3,en_route_pickup,-1.664,3.064,-3.000,1.500,joint_grid_transaction,21,21,3,9,3,0.000,1.00
45.056,4,en_route_pickup,4.186,0.660,0.000,3.500,joint_grid_transaction,21,21,3,9,4,0.000,1.00
45.056,5,en_route_pickup,-5.213,-0.102,1.000,1.500,joint_grid_transaction,21,21,4,9,5,0.000,1.00
45.056,6,en_route_pickup,4.890,-0.208,-1.000,-1.500,joint_grid_transaction,21,21,4,9,6,0.000,1.00
45.056,7,en_route_pickup,-6.612,0.247,0.000,-3.500,joint_grid_transaction,21,21,3,9,7,0.000,1.00
45.056,8,returning_home,6.970,-0.297,7.000,0.000,joint_grid_transaction,21,21,3,4,None,0.000,1.00
45.312,1,en_route_delivery,-4.187,0.852,-3.000,-1.500,joint_grid_transaction,22,22,2,13,1,0.000,1.00
45.312,2,en_route_pickup,-5.039,0.902,-1.000,1.500,joint_grid_transaction,22,22,1,12,2,0.000,0.85
45.312,3,en_route_pickup,-1.697,3.064,-3.000,1.500,joint_grid_transaction,22,22,1,12,3,0.000,1.00
45.312,4,en_route_pickup,4.185,0.693,0.000,3.500,joint_grid_transaction,22,22,1,12,4,0.000,1.00
45.312,5,en_route_pickup,-5.199,-0.117,1.000,1.500,joint_grid_transaction,22,22,1,13,5,0.000,1.00
45.312,6,en_route_pickup,4.844,-0.217,-1.000,-1.500,joint_grid_transaction,22,22,2,13,6,0.000,1.00
45.312,7,en_route_pickup,-6.572,0.244,0.000,-3.500,joint_grid_transaction,22,22,2,13,7,0.000,1.00
45.312,8,returning_home,6.967,-0.264,7.000,0.000,joint_grid_transaction,22,22,1,2,None,0.000,1.00
45.568,1,en_route_delivery,-4.188,0.818,-3.000,-1.500,_priority_yield_resume,23,22,2,2,1,0.000,0.55
45.568,2,en_route_pickup,-5.031,0.915,-1.000,1.500,joint_grid_transaction,22,22,1,12,2,0.000,1.00
45.568,3,en_route_pickup,-1.728,3.064,-3.000,1.500,joint_grid_transaction,22,22,1,12,3,0.000,1.00
45.568,4,en_route_pickup,4.185,0.724,0.000,3.500,joint_grid_transaction,22,22,1,12,4,0.000,1.00
45.568,5,en_route_pickup,-5.177,-0.129,1.000,1.500,joint_grid_transaction,22,22,1,13,5,0.000,0.50
45.568,6,en_route_pickup,4.797,-0.225,-1.000,-1.500,joint_grid_transaction,22,22,2,13,6,0.000,1.00
45.568,7,en_route_pickup,-6.535,0.241,0.000,-3.500,joint_grid_transaction,22,22,2,13,7,0.000,0.50
45.568,8,returning_home,6.964,-0.234,7.000,0.000,joint_grid_transaction,22,22,1,2,None,0.000,1.00
45.824,1,en_route_delivery,-4.188,0.804,-3.000,-1.500,_priority_yield_resume,23,22,0,2,1,0.000,0.55
45.824,2,en_route_pickup,-5.028,0.923,-1.000,1.500,joint_grid_transaction,22,22,1,12,2,0.000,1.00
45.824,3,en_route_pickup,-1.757,3.065,-3.000,1.500,joint_grid_transaction,22,22,1,12,3,0.000,1.00
45.824,4,en_route_pickup,4.185,0.753,0.000,3.500,joint_grid_transaction,22,22,1,12,4,0.000,1.00
45.824,5,en_route_pickup,-5.177,-0.129,1.000,1.500,joint_grid_transaction,22,22,2,13,5,0.000,0.50
45.824,6,en_route_pickup,4.750,-0.231,-1.000,-1.500,joint_grid_transaction,22,22,2,13,6,0.000,1.00
45.824,7,en_route_pickup,-6.525,0.240,0.000,-3.500,joint_grid_transaction,22,22,2,13,7,0.000,0.50
45.824,8,en_route_pickup,6.962,-0.216,-6.000,-3.500,joint_grid_transaction,22,22,2,3,8,0.000,1.00
46.080,1,en_route_delivery,-4.188,0.789,-3.000,-1.500,_priority_yield_resume,23,22,0,2,1,0.000,0.55
46.080,2,en_route_pickup,-5.035,0.957,-1.000,1.500,joint_grid_transaction,22,22,1,12,2,0.000,1.00
46.080,3,en_route_pickup,-1.783,3.065,-3.000,1.500,joint_grid_transaction,22,22,1,12,3,0.000,1.00
46.080,4,en_route_pickup,4.184,0.780,0.000,3.500,joint_grid_transaction,22,22,1,12,4,0.000,1.00
46.080,5,en_route_pickup,-5.177,-0.129,1.000,1.500,joint_grid_transaction,22,22,2,13,5,0.000,0.50
46.080,6,en_route_pickup,4.717,-0.234,-1.000,-1.500,joint_grid_transaction,22,22,2,13,6,0.000,1.00
46.080,7,en_route_pickup,-6.515,0.239,0.000,-3.500,joint_grid_transaction,22,22,2,13,7,0.000,0.50
46.080,8,en_route_pickup,6.962,-0.216,-6.000,-3.500,joint_grid_transaction,22,22,2,3,8,0.000,1.00
46.336,1,en_route_delivery,-4.189,0.775,-3.000,-1.500,_priority_yield_resume,23,22,0,2,1,0.000,0.55
46.336,2,en_route_pickup,-5.039,1.001,-1.000,1.500,joint_grid_transaction,22,22,1,12,2,0.000,1.00
46.336,3,en_route_pickup,-1.792,3.065,-3.000,1.500,joint_grid_transaction,22,22,1,12,3,0.000,1.00
46.336,4,en_route_pickup,4.184,0.793,0.000,3.500,joint_grid_transaction,22,22,1,12,4,0.000,1.00
46.336,5,en_route_pickup,-5.178,-0.129,1.000,1.500,joint_grid_transaction,22,22,2,13,5,0.000,0.50
46.336,6,en_route_pickup,4.714,-0.235,-1.000,-1.500,joint_grid_transaction,22,22,2,13,6,0.000,1.00
46.336,7,en_route_pickup,-6.505,0.238,0.000,-3.500,joint_grid_transaction,22,22,2,13,7,0.000,0.50
46.336,8,en_route_pickup,6.962,-0.216,-6.000,-3.500,joint_grid_transaction,22,22,2,3,8,0.000,1.00
46.592,1,en_route_delivery,-4.189,0.760,-3.000,-1.500,_priority_yield_resume,23,22,0,2,1,0.000,0.55
46.592,2,en_route_pickup,-5.040,1.035,-1.000,1.500,joint_grid_transaction,22,22,1,12,2,0.000,1.00
46.592,3,en_route_pickup,-1.830,3.065,-3.000,1.500,joint_grid_transaction,22,22,2,12,3,0.000,1.00
46.592,4,en_route_pickup,4.185,0.830,0.000,3.500,joint_grid_transaction,22,22,2,12,4,0.000,1.00
46.592,5,en_route_pickup,-5.182,-0.125,1.000,1.500,joint_grid_transaction,22,22,3,13,5,0.000,0.50
46.592,6,en_route_pickup,4.673,-0.239,-1.000,-1.500,joint_grid_transaction,22,22,3,13,6,0.000,1.00
46.592,7,en_route_pickup,-6.496,0.238,0.000,-3.500,joint_grid_transaction,22,22,2,13,7,0.000,0.50
46.592,8,en_route_pickup,6.962,-0.216,-6.000,-3.500,joint_grid_transaction,22,22,2,3,8,0.000,1.00
46.848,1,en_route_delivery,-4.190,0.746,-3.000,-1.500,_priority_yield_resume,23,22,0,2,1,0.000,0.55
46.848,2,en_route_pickup,-5.038,1.029,-1.000,1.500,joint_grid_transaction,22,22,2,12,2,0.000,1.00
46.848,3,en_route_pickup,-1.866,3.065,-3.000,1.500,joint_grid_transaction,22,22,2,12,3,0.000,1.00
46.848,4,en_route_pickup,4.186,0.868,0.000,3.500,joint_grid_transaction,22,22,2,12,4,0.000,1.00
46.848,5,en_route_pickup,-5.186,-0.122,1.000,1.500,joint_grid_transaction,22,22,3,13,5,0.000,0.50
46.848,6,en_route_pickup,4.632,-0.244,-1.000,-1.500,joint_grid_transaction,22,22,3,13,6,0.000,1.00
46.848,7,en_route_pickup,-6.486,0.237,0.000,-3.500,joint_grid_transaction,22,22,2,13,7,0.000,0.50
46.848,8,en_route_pickup,6.962,-0.216,-6.000,-3.500,joint_grid_transaction,22,22,2,3,8,0.000,1.00
47.104,1,en_route_delivery,-4.190,0.735,-3.000,-1.500,joint_grid_transaction,23,22,0,0,1,57.024,0.40
47.104,2,en_route_pickup,-5.032,1.016,-1.000,1.500,joint_grid_transaction,22,22,2,12,2,0.000,1.00
47.104,3,en_route_pickup,-1.901,3.065,-3.000,1.500,joint_grid_transaction,22,22,2,12,3,0.000,1.00
47.104,4,en_route_pickup,4.186,0.905,0.000,3.500,joint_grid_transaction,22,22,2,12,4,0.000,1.00
47.104,5,en_route_pickup,-5.189,-0.120,1.000,1.500,joint_grid_transaction,22,22,3,13,5,0.000,0.50
47.104,6,en_route_pickup,4.591,-0.248,-1.000,-1.500,joint_grid_transaction,22,22,3,13,6,0.000,1.00
47.104,7,en_route_pickup,-6.477,0.236,0.000,-3.500,joint_grid_transaction,22,22,2,13,7,0.000,0.50
47.104,8,en_route_pickup,6.962,-0.216,-6.000,-3.500,joint_grid_transaction,22,22,2,3,8,0.000,1.00
47.360,1,en_route_delivery,-4.190,0.735,-3.000,-1.500,joint_grid_transaction,23,22,0,0,1,57.024,0.40
47.360,2,en_route_pickup,-5.016,1.025,-1.000,1.500,joint_grid_transaction,22,22,2,12,2,0.000,1.00
47.360,3,en_route_pickup,-1.935,3.065,-3.000,1.500,joint_grid_transaction,22,22,2,12,3,0.000,1.00
47.360,4,en_route_pickup,4.188,0.941,0.000,3.500,joint_grid_transaction,22,22,2,12,4,0.000,1.00
47.360,5,en_route_pickup,-5.192,-0.117,1.000,1.500,joint_grid_transaction,22,22,3,13,5,0.000,0.50
47.360,6,en_route_pickup,4.551,-0.253,-1.000,-1.500,joint_grid_transaction,22,22,3,13,6,0.000,1.00
47.360,7,en_route_pickup,-6.467,0.235,0.000,-3.500,joint_grid_transaction,22,22,2,13,7,0.000,0.50
47.360,8,en_route_pickup,6.962,-0.216,-6.000,-3.500,joint_grid_transaction,22,22,2,3,8,0.000,1.00
47.616,1,en_route_delivery,-4.190,0.735,-3.000,-1.500,joint_grid_transaction,23,22,0,0,1,57.024,0.40
47.616,2,en_route_pickup,-4.986,1.061,-1.000,1.500,joint_grid_transaction,22,22,2,12,2,0.000,1.00
47.616,3,en_route_pickup,-1.967,3.065,-3.000,1.500,joint_grid_transaction,22,22,2,12,3,0.000,1.00
47.616,4,en_route_pickup,4.189,0.977,0.000,3.500,joint_grid_transaction,22,22,2,12,4,0.000,1.00
47.616,5,en_route_pickup,-5.195,-0.110,1.000,1.500,joint_grid_transaction,22,22,3,13,5,0.000,0.50
47.616,6,en_route_pickup,4.513,-0.257,-1.000,-1.500,joint_grid_transaction,22,22,3,13,6,0.000,1.00
47.616,7,en_route_pickup,-6.450,0.234,0.000,-3.500,joint_grid_transaction,22,22,3,13,7,0.000,0.50
47.616,8,en_route_pickup,6.962,-0.216,-6.000,-3.500,joint_grid_transaction,22,22,2,3,8,0.000,1.00
47.872,1,en_route_delivery,-4.190,0.735,-3.000,-1.500,joint_grid_transaction,23,22,0,0,1,57.024,0.40
47.872,2,en_route_pickup,-4.953,1.095,-1.000,1.500,joint_grid_transaction,22,22,2,12,2,0.000,1.00
47.872,3,en_route_pickup,-1.998,3.064,-3.000,1.500,joint_grid_transaction,22,22,2,12,3,0.000,1.00
47.872,4,en_route_pickup,4.192,1.013,0.000,3.500,joint_grid_transaction,22,22,2,12,4,0.000,1.00
47.872,5,en_route_pickup,-5.165,-0.074,1.000,1.500,joint_grid_transaction,22,22,3,13,5,0.000,1.00
47.872,6,en_route_pickup,4.475,-0.261,-1.000,-1.500,joint_grid_transaction,22,22,3,13,6,0.000,1.00
47.872,7,en_route_pickup,-6.412,0.231,0.000,-3.500,joint_grid_transaction,22,22,3,13,7,0.000,1.00
47.872,8,en_route_pickup,6.962,-0.216,-6.000,-3.500,joint_grid_transaction,22,22,2,3,8,0.000,1.00
48.128,1,en_route_delivery,-4.190,0.735,-3.000,-1.500,joint_grid_transaction,23,22,0,0,1,57.024,0.40
48.128,2,en_route_pickup,-4.923,1.121,-1.000,1.500,joint_grid_transaction,22,22,2,12,2,0.000,1.00
48.128,3,en_route_pickup,-2.027,3.064,-3.000,1.500,joint_grid_transaction,22,22,2,12,3,0.000,1.00
48.128,4,en_route_pickup,4.195,1.052,0.000,3.500,joint_grid_transaction,22,22,2,12,4,0.000,1.00
48.128,5,en_route_pickup,-5.138,-0.036,1.000,1.500,joint_grid_transaction,22,22,3,13,5,0.000,1.00
48.128,6,en_route_pickup,4.474,-0.264,-1.000,-1.500,joint_grid_transaction,22,22,4,13,6,0.000,1.00
48.128,7,en_route_pickup,-6.374,0.228,0.000,-3.500,joint_grid_transaction,22,22,3,13,7,0.000,1.00
48.128,8,en_route_pickup,6.962,-0.216,-6.000,-3.500,joint_grid_transaction,22,22,2,3,8,0.000,1.00
48.384,1,en_route_delivery,-4.190,0.735,-3.000,-1.500,joint_grid_transaction,25,22,0,9,1,57.024,0.40
48.384,2,en_route_pickup,-4.905,1.122,-1.000,1.500,joint_grid_transaction,25,22,3,8,2,0.000,1.00
48.384,3,en_route_pickup,-2.059,3.064,-3.000,1.500,joint_grid_transaction,25,22,3,9,3,0.000,1.00
48.384,4,en_route_pickup,4.198,1.098,0.000,3.500,joint_grid_transaction,25,22,3,9,4,0.000,1.00
48.384,5,en_route_pickup,-5.115,0.004,1.000,1.500,joint_grid_transaction,25,22,3,9,5,0.000,1.00
48.384,6,en_route_pickup,4.483,-0.267,-1.000,-1.500,joint_grid_transaction,25,22,4,9,6,0.000,1.00
48.384,7,en_route_pickup,-6.338,0.224,0.000,-3.500,joint_grid_transaction,25,22,3,8,7,0.000,1.00
48.384,8,en_route_pickup,6.962,-0.216,-6.000,-3.500,joint_grid_transaction,25,22,2,9,8,0.000,1.00
48.640,1,en_route_delivery,-4.191,0.729,-3.000,-1.500,joint_grid_transaction,25,25,1,9,1,57.024,0.40
48.640,2,en_route_pickup,-4.905,1.122,-1.000,1.500,joint_grid_transaction,25,25,1,8,2,0.000,1.00
48.640,3,en_route_pickup,-2.097,3.063,-3.000,1.500,joint_grid_transaction,25,25,2,9,3,0.000,1.00
48.640,4,en_route_pickup,4.203,1.146,0.000,3.500,joint_grid_transaction,25,25,2,9,4,0.000,1.00
48.640,5,en_route_pickup,-5.124,0.023,1.000,1.500,joint_grid_transaction,25,25,1,9,5,0.000,1.00
48.640,6,en_route_pickup,4.472,-0.261,-1.000,-1.500,joint_grid_transaction,25,25,1,9,6,0.000,1.00
48.640,7,en_route_pickup,-6.352,0.219,0.000,-3.500,joint_grid_transaction,25,25,1,8,7,0.000,1.00
48.640,8,en_route_pickup,6.956,-0.232,-6.000,-3.500,_command_reverse,26,25,2,1,8,0.000,1.00
48.896,1,en_route_delivery,-4.191,0.724,-3.000,-1.500,joint_grid_transaction,25,25,1,9,1,57.024,0.40
48.896,2,en_route_pickup,-4.905,1.122,-1.000,1.500,joint_grid_transaction,25,25,1,8,2,0.000,1.00
48.896,3,en_route_pickup,-2.135,3.062,-3.000,1.500,joint_grid_transaction,25,25,2,9,3,0.000,1.00
48.896,4,en_route_pickup,4.208,1.193,0.000,3.500,joint_grid_transaction,25,25,2,9,4,0.000,1.00
48.896,5,en_route_pickup,-5.125,0.025,1.000,1.500,joint_grid_transaction,25,25,1,9,5,0.000,1.00
48.896,6,en_route_pickup,4.476,-0.265,-1.000,-1.500,joint_grid_transaction,25,25,2,9,6,0.000,1.00
48.896,7,en_route_pickup,-6.370,0.209,0.000,-3.500,joint_grid_transaction,25,25,1,8,7,0.000,1.00
48.896,8,en_route_pickup,6.939,-0.258,-6.000,-3.500,_command_reverse,26,25,0,1,8,0.000,1.00
49.152,1,en_route_delivery,-4.192,0.718,-3.000,-1.500,joint_grid_transaction,25,25,1,9,1,57.024,0.40
49.152,2,en_route_pickup,-4.905,1.122,-1.000,1.500,joint_grid_transaction,25,25,1,8,2,0.000,1.00
49.152,3,en_route_pickup,-2.173,3.061,-3.000,1.500,joint_grid_transaction,25,25,2,9,3,0.000,1.00
49.152,4,en_route_pickup,4.214,1.241,0.000,3.500,joint_grid_transaction,25,25,2,9,4,0.000,1.00
49.152,5,en_route_pickup,-5.131,0.038,1.000,1.500,joint_grid_transaction,25,25,1,9,5,0.000,1.00
49.152,6,en_route_pickup,4.478,-0.274,-1.000,-1.500,joint_grid_transaction,25,25,2,9,6,0.000,1.00
49.152,7,en_route_pickup,-6.372,0.193,0.000,-3.500,joint_grid_transaction,25,25,1,8,7,0.000,1.00
49.152,8,en_route_pickup,6.912,-0.285,-6.000,-3.500,_command_reverse,26,25,0,1,8,0.000,1.00
49.408,1,en_route_delivery,-4.192,0.713,-3.000,-1.500,joint_grid_transaction,25,25,1,9,1,57.024,0.40
49.408,2,en_route_pickup,-4.905,1.122,-1.000,1.500,joint_grid_transaction,25,25,1,8,2,0.000,1.00
49.408,3,en_route_pickup,-2.211,3.059,-3.000,1.500,joint_grid_transaction,25,25,2,9,3,0.000,1.00
49.408,4,en_route_pickup,4.219,1.283,0.000,3.500,joint_grid_transaction,25,25,2,9,4,0.000,1.00
49.408,5,en_route_pickup,-5.145,0.079,1.000,1.500,joint_grid_transaction,25,25,1,9,5,0.000,1.00
49.408,6,en_route_pickup,4.439,-0.300,-1.000,-1.500,joint_grid_transaction,25,25,2,9,6,0.000,1.00
49.408,7,en_route_pickup,-6.365,0.187,0.000,-3.500,joint_grid_transaction,25,25,1,8,7,0.000,1.00
49.408,8,en_route_pickup,6.888,-0.300,-6.000,-3.500,_command_reverse,26,25,0,1,8,0.000,1.00
49.664,1,en_route_delivery,-4.193,0.706,-3.000,-1.500,joint_grid_transaction,25,25,2,9,1,57.024,0.40
49.664,2,en_route_pickup,-4.894,1.129,-1.000,1.500,joint_grid_transaction,25,25,2,8,2,0.000,1.00
49.664,3,en_route_pickup,-2.249,3.056,-3.000,1.500,joint_grid_transaction,25,25,2,9,3,0.000,1.00
49.664,4,en_route_pickup,4.221,1.295,0.000,3.500,joint_grid_transaction,25,25,3,9,4,0.000,1.00
49.664,5,en_route_pickup,-5.158,0.125,1.000,1.500,joint_grid_transaction,25,25,2,9,5,0.000,1.00
49.664,6,en_route_pickup,4.402,-0.329,-1.000,-1.500,joint_grid_transaction,25,25,2,9,6,0.000,1.00
49.664,7,en_route_pickup,-6.355,0.180,0.000,-3.500,joint_grid_transaction,25,25,2,8,7,0.000,1.00
49.664,8,en_route_pickup,6.879,-0.303,-6.000,-3.500,_command_reverse,26,25,0,1,8,0.000,1.00
49.920,1,en_route_delivery,-4.193,0.699,-3.000,-1.500,joint_grid_transaction,25,25,2,9,1,57.024,0.40
49.920,2,en_route_pickup,-4.853,1.152,-1.000,1.500,joint_grid_transaction,25,25,2,8,2,0.000,1.00
49.920,3,en_route_pickup,-2.288,3.052,-3.000,1.500,joint_grid_transaction,25,25,2,9,3,0.000,1.00
49.920,4,en_route_pickup,4.227,1.340,0.000,3.500,joint_grid_transaction,25,25,3,9,4,0.000,1.00
49.920,5,en_route_pickup,-5.170,0.171,1.000,1.500,joint_grid_transaction,25,25,2,9,5,0.000,1.00
49.920,6,en_route_pickup,4.402,-0.346,-1.000,-1.500,joint_grid_transaction,25,25,3,9,6,0.000,1.00
49.920,7,en_route_pickup,-6.318,0.151,0.000,-3.500,joint_grid_transaction,25,25,2,8,7,0.000,1.00
49.920,8,en_route_pickup,6.889,-0.305,-6.000,-3.500,_command_reverse,26,25,0,1,8,0.000,1.00
50.176,1,en_route_delivery,-4.193,0.691,-3.000,-1.500,joint_grid_transaction,25,25,2,9,1,57.024,0.40
50.176,2,en_route_pickup,-4.844,1.157,-1.000,1.500,joint_grid_transaction,25,25,2,8,2,0.000,1.00
50.176,3,en_route_pickup,-2.336,3.048,-3.000,1.500,joint_grid_transaction,25,25,3,9,3,0.000,1.00
50.176,4,en_route_pickup,4.232,1.387,0.000,3.500,joint_grid_transaction,25,25,3,9,4,0.000,1.00
50.176,5,en_route_pickup,-5.182,0.217,1.000,1.500,joint_grid_transaction,25,25,2,9,5,0.000,1.00
50.176,6,en_route_pickup,4.396,-0.368,-1.000,-1.500,joint_grid_transaction,25,25,3,9,6,0.000,1.00
50.176,7,en_route_pickup,-6.279,0.125,0.000,-3.500,joint_grid_transaction,25,25,2,8,7,0.000,1.00
